rfq_id,match_id,similarity_score,config
8aff426d-b8c0-43aa-ad26-835ef4de6129,7d1ab305-7fc6-4ab0-bc2a-9ae1e038e67e,0.6006,dim_grade_focus
8aff426d-b8c0-43aa-ad26-835ef4de6129,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.5773,dim_grade_focus
8aff426d-b8c0-43aa-ad26-835ef4de6129,2624655e-ea07-468a-8da8-2e39c9d1e7f0,0.5692,dim_grade_focus
37e624be-b125-464f-85b6-1838530193ef,a3f38767-02ae-4990-be18-35ca819684a7,0.35,dim_grade_focus
37e624be-b125-464f-85b6-1838530193ef,56c75e72-50ae-4e29-aea4-f6394e1d986b,0.35,dim_grade_focus
37e624be-b125-464f-85b6-1838530193ef,14801f01-3697-4034-a4a1-9d418eba55e2,0.3497,dim_grade_focus
b8257184-6307-46ab-b06e-d979336d1263,41dce460-7b73-4340-aa02-c10a79198432,0.4214,dim_grade_focus
b8257184-6307-46ab-b06e-d979336d1263,9d5a26b4-9fae-46ce-8cc1-f77f0a89b111,0.4193,dim_grade_focus
b8257184-6307-46ab-b06e-d979336d1263,8adc5afd-2678-46f8-becb-25b320d33872,0.4193,dim_grade_focus
63140d1f-dda8-40fe-8931-bcaba65d5772,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.4,dim_grade_focus
63140d1f-dda8-40fe-8931-bcaba65d5772,11cffc57-44be-4d79-bfd5-97482be566d3,0.4,dim_grade_focus
63140d1f-dda8-40fe-8931-bcaba65d5772,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.3834,dim_grade_focus
11cffc57-44be-4d79-bfd5-97482be566d3,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.4,dim_grade_focus
11cffc57-44be-4d79-bfd5-97482be566d3,63140d1f-dda8-40fe-8931-bcaba65d5772,0.4,dim_grade_focus
11cffc57-44be-4d79-bfd5-97482be566d3,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.3834,dim_grade_focus
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,11cffc57-44be-4d79-bfd5-97482be566d3,0.4,dim_grade_focus
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,63140d1f-dda8-40fe-8931-bcaba65d5772,0.4,dim_grade_focus
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.3834,dim_grade_focus
973d80a1-f1b8-461b-bb25-7d8852968b1c,8fe87807-dae8-4341-94fd-2ab91f176464,0.375,dim_grade_focus
973d80a1-f1b8-461b-bb25-7d8852968b1c,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.375,dim_grade_focus
973d80a1-f1b8-461b-bb25-7d8852968b1c,8ded8ec2-f221-4c6d-aadb-fa8294388127,0.375,dim_grade_focus
8fe87807-dae8-4341-94fd-2ab91f176464,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.375,dim_grade_focus
8fe87807-dae8-4341-94fd-2ab91f176464,a17358c1-aece-44b4-bd08-696a32857e28,0.375,dim_grade_focus
8fe87807-dae8-4341-94fd-2ab91f176464,7a965ba4-be4e-4833-a723-1f98ed1f24ac,0.375,dim_grade_focus
c18a7f01-1cb6-4987-a2cc-93251d3719b9,11cffc57-44be-4d79-bfd5-97482be566d3,0.3834,dim_grade_focus
c18a7f01-1cb6-4987-a2cc-93251d3719b9,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.3834,dim_grade_focus
c18a7f01-1cb6-4987-a2cc-93251d3719b9,63140d1f-dda8-40fe-8931-bcaba65d5772,0.3834,dim_grade_focus
0777b4fd-292a-439b-848f-d772ee28c3b8,99da9f39-2d62-4da9-993c-06c5eadcba5d,0.375,dim_grade_focus
0777b4fd-292a-439b-848f-d772ee28c3b8,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,0.375,dim_grade_focus
0777b4fd-292a-439b-848f-d772ee28c3b8,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.375,dim_grade_focus
